player_name,legend,legend_category,BR Kills,BR Damage,BR Wins
Airflow_11,Wraith,Skirmisher,10065.0,2823859.0,405.0
Airflow_11,Octane,Skirmisher,4640.0,1267083.0,189.0
Airflow_11,Vantage,Recon,3410.0,981201.0,206.0
Airflow_11,Revenant,Skirmisher,1877.0,400878.0,41.0
Airflow_11,Gibraltar,Support,1704.0,549640.0,82.0
Airflow_11,Newcastle,Support,1471.0,509128.0,92.0
Airflow_11,Seer,Recon,537.0,150407.0,17.0
Airflow_11,Mirage,Support,421.0,111532.0,18.0
Airflow_11,Fuse,Assault,370.0,241076.0,27.0
Airflow_11,Rampart,Controller,260.0,214295.0,20.0
Airflow_11,Wattson,Controller,221.0,63990.0,0.0
Airflow_11,Pathfinder,Skirmisher,31504.0,8066670.0,1899.0
Akuma_Bardo-,Wraith,Skirmisher,41281.0,8941008.0,2782.0
Akuma_Bardo-,Valkyrie,Skirmisher,7820.0,1957319.0,713.0
Akuma_Bardo-,Bangalore,Assault,5148.0,908398.0,261.0
Akuma_Bardo-,Horizon,Skirmisher,4136.0,1158929.0,285.0
Akuma_Bardo-,Gibraltar,Support,3393.0,991497.0,294.0
Akuma_Bardo-,Ballistic,Assault,2684.0,804447.0,163.0
Akuma_Bardo-,Lifeline,Support,2123.0,667865.0,130.0
Akuma_Bardo-,Bloodhound,Recon,2074.0,655935.0,127.0
Akuma_Bardo-,Pathfinder,Skirmisher,1882.0,609191.0,116.0
Akuma_Bardo-,Octane,Skirmisher,1680.0,560011.0,104.0
Akuma_Bardo-,Wattson,Controller,631.0,304619.0,42.0
Akuma_Bardo-,Revenant,Skirmisher,450.0,260553.0,31.0
Akuma_Bardo-,Rampart,Controller,324.0,229877.0,24.0
Akuma_Bardo-,Seer,Recon,324.0,229877.0,24.0
Akuma_Bardo-,Caustic,Controller,318.0,228416.0,24.0
Akuma_Bardo-,Loba,Support,110.0,177776.0,11.0
Akuma_Bardo-,Mad Maggie,Assault,61.0,165846.0,8.0
AmaneeMisa,Lifeline,Support,132796.0,29249062.0,3049.0
AmaneeMisa,Wraith,Skirmisher,109489.0,24623782.0,6143.0
AmaneeMisa,Valkyrie,Skirmisher,28930.0,6342048.0,1586.0
AmaneeMisa,Loba,Support,25113.0,5427295.0,1363.0
AmaneeMisa,Conduit,Support,21936.0,5491583.0,1299.0
AmaneeMisa,Horizon,Skirmisher,10128.0,1057173.0,374.0
AmaneeMisa,Pathfinder,Skirmisher,6117.0,1258468.0,310.0
AmaneeMisa,Wattson,Controller,2134.0,440037.0,97.0
AmaneeMisa,Bangalore,Assault,1901.0,423977.0,89.0
AmaneeMisa,Gibraltar,Support,1184.0,439254.0,75.0
AmaneeMisa,Octane,Skirmisher,1055.0,235130.0,42.0
AmaneeMisa,Bloodhound,Recon,681.0,316793.0,45.0
AmaneeMisa,Mirage,Support,668.0,143108.0,19.0
AmaneeMisa,Revenant,Skirmisher,391.0,91127.0,5.0
AmaneeMisa,Catalyst,Controller,299.0,223790.0,22.0
AmaneeMisa,Rampart,Controller,275.0,217947.0,21.0
AmaneeMisa,Vantage,Recon,124.0,181184.0,12.0
AmaneeMisa,Fuse,Assault,103.0,176071.0,11.0
AmaneeMisa,Newcastle,Support,18.0,155377.0,6.0
AmaneeMisa,Mad Maggie,Assault,5.0,152212.0,5.0
Anniiyyy,Loba,Support,61741.0,6578779.0,3122.0
Anniiyyy,Lifeline,Support,19683.0,5287708.0,1600.0
